2.776008345065855e+16,1.964055997162328e+18
59840225858.83318,1.01467820368558e+16
434410253523.0094,26385568484641.77
5.470289923614433e+22,6.842871987339801e+23
205684782188831.1,2461973345218284
3419915931627.779,466083787823298
92331202731.96353,46316737339588.4
