273695746835429.2,184609.1439690809
6483536958097.931,167644.2370850988
2167057247190986,194439.7711722996
7154143234325.868,167774.65716854
121108934472.74,149237.4247883727
2.197519137213972e+16,204851.169988033
348625513136.6821,153779.0091779704
34656020490183.15,175308.6125891556
853218367175933.2,190079.6833860885
28690495009120.59,174217.1359009144
1458099325076.574,160566.8139078559
865799894696100.6,190175.9295323854
5.727825024343611e+16,209339.6977956555
918438322848711.9,190380.2533749036
15921170145658.84,171830.3540993698
419294119398029.7,186623.7542496329
648105346382.2563,156913.715407626
1350850781174.052,160037.9634801677
6065210097170.842,166979.7408872436
1828345890070.277,161693.8594071926
628521751732.2573,156733.6521998918
263037864951106.9,184500.7146931373
2.939067337017286e+17,217047.4293771142
2975718406727.87,163715.4374367451
81477844271118.47,178983.5052814363
9830187212684.771,169329.8603777724
41480720736074.66,175749.3884456199
82585549096497.42,179233.0442703377
176205358312121.5,182818.5522369118
16307837803896.74,171666.3973116035
47726625889303.83,176520.2832174601
564915163948.6897,156420.2618284608
27299176542557.39,173998.1265678825
111211291589.8942,148723.4812437717
36433005727270.19,175333.2969228161
1086634865315.96,159221.7542812448
4663727675747.197,166009.0366786669
110491991513615.7,180509.270473988
964926411197.0724,158473.1593159349
4850064432648.115,165915.8971996328
126374396442360.6,181007.800845381
12253702160127.19,170310.2020606045
201079348119.7105,151282.3475038818
1867804300447.972,161667.8833718435
6052798822615.157,167087.3881665372
13445555032511.33,170521.511602017
7435307250268.529,168070.0127442206
34067381535.00331,143227.7003900887
91777383486978.66,179763.0004386014
5906166241675.63,167075.9750875908
2228903770744130,194713.4533828757
30935502990681.98,174264.318052744
1699169661236335,193054.4702917296
26440961742742.32,173836.1386264382
287657737599.3125,152792.2054207507
42602899976749.95,176264.0838860563
16927573803485.96,171706.4853125779
65588021299280.34,178183.3848370996
2896688687854632,195425.8580421884
137415774243606.3,181503.2616296309
1146330883307.499,159451.6243539507
9125301662067.039,168888.5928246102
856608189145.8964,157909.5407422897
9475824584702.141,169035.6142701212
19641539000194.88,172584.5155526311
27358345488890.98,174166.706253651
984728733749271.8,190638.3897870264
65827097236923.6,178148.7816852124
2895856773999.911,163791.9820110842
354062739441.2778,153853.4091238198
276725836228.4888,152812.9423454869
1141305133177.54,159220.927288358
74511046600792.48,178925.6870788633
1979784015082.67,161743.5290813468
77539754153832.95,178727.8506488384
1708610880801.527,161153.4143800154
86632421616.59132,147665.1258100682
1453063341288.392,160610.664634414
21086460703.92531,141067.177529573
26321652731387.24,173826.2235987809
52395651053829.77,177060.4333035905
1882286415970.957,161929.2825157633
1291761302085.69,159816.5281109224
1101601783787.694,159190.3880164019
49478607970546.8,176748.6411905173
19972308422701.68,172473.9159162145
1229728034366.976,159594.9484087422
3811252254159.673,164851.6108902793
18127848041538.65,172201.431244372
116914662075.1283,148788.9235375116
257025060144526.2,184425.6279645059
1951039499278.518,161638.3147318065
9221248221.093166,136970.4647409486
160799839613576.2,182075.0636506127
22415654415264.78,173273.2764114238
4816696279683.352,166162.0654658522
184466719268.6564,150714.9898778556
14366101889490.85,171133.9512833641
752760986352.8358,157426.7526391977
3940279756273.2,165040.5006535566
310941884634.2141,153590.1809733101
8.31596055935096e+16,211342.232508534
29596236090.846,142421.5340551118
361150937972727.2,185888.3665269563
34074401769691.71,175146.1116970226
11085592585688.57,169702.7909349286
25178249380598.95,173829.2522942532
469825669703237.8,187203.0775172911
9617289709876.414,169145.6910256245
3106362416646.097,164103.4715023053
591580349069.4077,156333.8233140113
2912254959881.356,163857.4981492136
37914352931.99718,143598.3752107571
365898856361070.6,186077.1520074485
253791109560114,184027.156346934
5886735894812.504,166739.5612966303
14104604525378.82,170984.9607044421
225459927221637.8,183730.7228119742
1608201617877.596,160764.8991664762
23806714343837.25,173454.362325945
12392398540030.15,170513.7574209704
32851691665797.76,174773.111228949
18014626014973.44,172069.1696350666
2616655273615350,195088.4395301187
9259101499829.865,169088.4904861822
100605487579.5599,148310.4669666516
52004081761857.67,177111.4040069319
25298850316075.28,173528.4913332416
1892240903302.011,161629.4450497534
801429669338.5371,157849.9391514236
35074024863237.09,175184.0195782717
3.053053457989178e+17,217064.8666427782
21205335855342.97,172883.3719454053
5022032113905.688,166225.5970735343
2717664392351.517,163235.0247605443
2585121487797.009,163118.6943121459
22294284411.90241,141291.3238185185
27772646559714.75,174412.6613499574
1347961674548908,192200.5629761317
247762320778728.6,184309.1392858737
136767934362604.4,181713.7718728175
4596925214105.996,165607.1566562241
909765834485.4851,158430.9356636149
122705055718803.8,181084.5549678139
174421402570.987,150669.5023890221
556991829712.5415,155949.4590636028
17570050770333.75,172030.3230847016
417925661656.7739,154814.8310977498
241300207169301.8,184095.0192430321
6493932579935.158,167393.7825014145
9711638038887.492,169367.5425050509
1593635967130897,192897.7839861658
6607879487756.142,167320.1858225327
2901489187995198,195860.4276321262
436330359456063.9,186959.2902582935
37137899116421.22,175446.5929346142
2004767760478301,193917.8383399856
3218734940015.104,163987.8123029537
11744675320175.55,170032.6858457655
1405831261162.937,160466.3736547487
11060477197731.95,169796.4186083036
999108211214.667,158564.9047415903
205259750268554.4,183283.6424576208
47164774634920.61,176572.5211670992
10317774248914.76,169668.3093723353
2814347965273663,195543.7187755925
5346312378404.567,166652.0982914157
3644508163099.422,164772.7909242142
8731311041426.677,168918.1707975773
446202658142435.9,187042.5840512204
7337566890582.014,167866.382853536
411284130439022.6,186433.4401017005
209846500056250.9,183484.3557761723
41136517984721.26,175756.9253040069
10414483996777.23,169728.8187006812
481205081294949,187123.5000120454
6830618432770.732,167687.205635039
54580637789428.42,177204.2299608327
552462446468849.1,187816.0779029059
4738973880899.699,166230.6736290798
6939971538626.561,167856.6833001929
1091855331779.297,159146.871409349
657334508346.7861,156761.1977748685
1295103198303.615,159829.1499646869
1025670515297515,190655.9318262592
2466238750187.164,162825.0796887967
199307424848195.6,183069.1154349604
490196850263.3196,155286.8216820115
90480753847873.44,179600.2563714219
14183363708440.06,171056.5442210423
16360390784910.29,171675.0223707461
10699675763627.39,169832.883922795
128416608474.2641,149361.2690116731
992635052718.8184,158893.856143252
28352807606.53283,142420.9027930786
419184166662.7125,154676.5800598993
33133808192635.39,175281.1429357442
36146530096656.62,175270.8694699008
1644354618693250,193306.5860125049
3956543925113374,196939.9794084477
335459074778.6373,153677.5046474928
233305837037610.7,184049.5751312121
177581561123533.7,183139.6790284183
25652579509820.07,173838.3502134187
9929353530467632,201533.5982887106
11109923191989.05,169714.421675279
94008054077725.62,180047.5894427233
24984464499566.39,173962.6867655657
1429662872181.891,160492.6073753062
92862121980884.34,179574.945317012
235435418799386.3,183906.9744171479
605807667313.6461,156370.2778356517
647801452959642.5,188879.628028264
110052691866107.2,180433.4853310523
82964353832502.03,179239.3976095522
43858397425311.11,176136.9674972047
235476150514458.4,184067.0737798043
1950565912105657,193685.4088588629
3869907103630.648,165010.1068868196
32435173213670.18,175019.6020741077
52047600446300.12,177158.3653744382
2530807281417566,195198.3599581916
7562667304649.42,168045.9810205886
7200814161107197,199689.7104560302
15154892792568.84,171405.9271944435
31542614981.47706,142935.3414045962
1337739571136498,191925.3540391403
75462795356906.12,178741.8304664445
4680864584359.861,165649.1944010591
22524121899706.05,172984.4375860661
359234274588964.8,185952.0454153075
189265042616132.3,182970.0179885341
14502141930425.32,170944.0149985342
353308808549766.2,185892.4887010618
46927090524418.18,176599.3933312021
61624647503664.18,177563.1515502351
315369413319.766,153567.0165936832
4763276536827.844,166027.8973010642
2.082645372299116e+16,204641.5290673125
1802545887240.025,161435.0392846887
1746787657364.439,161210.7970817041
2751277055861.33,163353.2722262471
46564629937532.18,176218.9261705597
8483752128185.647,168619.9248711909
4840344911690.537,166090.7109247685
682446565801.804,157104.6758683788
8401957171955.766,168428.8226605809
128675232615.0513,149526.7653390415
263260409885571.7,184642.2253232688
12613007296610.92,170287.3880428193
24526755057867.7,173449.1721764706
213774268167880,183384.0223441894
755715484058.2744,157439.9637177278
4968321147947.748,166279.7427978675
39132618468443.86,175576.7309699757
134160883598347.8,181321.0969083597
227335281866005.1,183931.9381196153
524824800026.073,155719.6571845002
18011898506092.89,172098.8987077447
2447443322583.417,162789.9679336722
8594695738728.111,168602.2758439041
15895806496.03821,139758.691277512
4497426586244502,197772.3152325955
48862293086758.2,176908.2685721278
1673016120670576,192877.8884215094
19038556616914.23,172442.2813478985
1182687618187.514,159382.5091203351
384013732142328.2,186293.6571958316
3348566068843.794,164261.9040460964
35164184503463.91,174898.3271865004
6922555820.730373,135888.9116769829
128397713911642.6,180991.564279309
1021096170212703,190730.9572006642
1355999890669.371,160045.4112534021
664808311500533.8,188841.7930720178
40816708568925.55,175785.7055857354
654407507304433.5,188865.681409681
13619323011459.64,170974.7380196151
