3032611399382.002,173165.8835681955
9242304268515.02,178227.2705779321
5069398515496.963,175627.0359176258
5280784344557.932,175716.0479398812
9895371660972.34,178547.1257420404
3521977773488.13,173821.9671036583
1738784865124.102,170469.8742375807
4409326385968.037,174900.0764599562
39614853326.20004,153079.2227005506
264996435987.8814,161891.7674483291
558292657867.506,165394.3376407439
582605528731.0688,165539.2070015837
12902048345105.39,179771.3861297717
39602565585287.67,185049.6047098418
332269715121.1356,162891.2780488226
1445234978508.826,169645.1065253419
98551647517.49681,157208.3450679067
1239756217492.131,169021.4225504245
1465465931060.452,169764.2812736819
7945185387924.811,177617.9788705588
5087355001485.564,175408.6570625502
4946930250455.951,175505.4663847821
3627068356862.692,173978.3996913948
42056591679165.89,185347.3024849253
8988233453953.285,178145.1314018329
130952397404.8886,158674.7049270929
685915151955.4419,166391.4056355554
263189176006.0186,161842.160941389
3966142244127.094,174383.9902219381
29171079434962.8,183560.9432866677
658610664938.4095,166045.221345804
83336287277.37885,156567.1765511387
351830091006.5204,163262.9417273325
1520996306358.498,169949.644758663
3824022627410.672,174114.5649457548
2723443738118.5,172691.2723197573
4145469140212.136,174430.2931877475
1955524342081.213,171037.8579425913
349778152331.4813,163115.1701797305
21287277705018.78,182191.8939892881
2589789729125.577,172517.4092582179
105052886768019.2,189541.4512991507
5284644538169.439,175690.1841296027
69501234388.11716,155794.9148900659
6781380202343.225,176868.7496951224
124563836098.6065,158407.2951301949
3862089339269.406,174149.7823632151
3574093911637.417,173858.7921605955
1031048629282.457,168163.7951054007
11441450943256.18,179161.479510373
11215046289903.8,179253.1452717166
2839658208477.934,172927.1705358278
4468269294899.396,175012.9883191129
6154198504405.494,176379.6204190307
1776727954562.947,170774.4184852994
957087174143.6396,167830.7523421654
887168810667.9149,167470.5408368135
5364075145132.699,175835.0758510608
4277754316146.864,174563.0815429427
5084928085234.631,175409.1765811902
5546658984291.379,176040.2238065909
1421145469792.017,169496.1951107449
1348827294677.381,169463.9642357918
2262499184982.991,171811.4368074339
1746187299435.694,170650.6965054115
139687478777.83,158924.6997485099
1077080230366.318,168316.3186998724
1377338981438.999,169607.3297391758
2475607192938.53,172177.1175948306
323328028006.3777,162831.3055093265
133793174200797,190604.9083323482
29620568286.61082,151820.9311880179
3594400302696.947,173854.4389740508
162209489219.791,159639.1063579841
477947239236.941,164678.1278687168
9255484064642.031,178254.2742517765
1931317226019.416,171136.7245800419
3028420688037.425,173156.0293834841
32028490333680.89,183983.272542437
662188024901.6147,166117.2908118577
6804956759023.521,176916.8992405563
5258000957646.93,175612.1061445742
