1.188413374239341e+23,279597.7869469018
3.073888094447872e+23,283994.6033993466
9.03801100658591e+22,278332.9285836627
1.947249957997996e+23,281853.1887938966
1.298931975135296e+23,280027.15397674
1.119382668679379e+23,279326.7049672679
3.009976008084063e+23,283924.0379951683
3.22837895450749e+23,284245.243170597
1.106531248369854e+23,279269.4362829648
5.150088990707006e+22,275757.7641848883
4.238322575694297e+22,274837.0625604979
2.332070842595768e+23,282762.3505212342
4.270665381886572e+23,285531.6974838366
4.957452474445955e+22,275561.4910640268
9.972334180973916e+23,289450.4713242627
4.751939976133083e+23,286042.5949402171
1.497956574182242e+23,280664.102414583
4.518624225203108e+23,285758.3604156403
4.034724856963276e+23,285280.9472332291
3.511634050182905e+23,284638.2248464801
1.902292394994953e+23,281784.1861606946
2.554783148760011e+23,283170.2794358726
1.880826038240812e+23,281750.296106366
8.195849797669458e+22,277882.6605176853
1.447095686234215e+23,280513.9390621189
8.968975842289811e+22,278316.8911430156
3.060438467771002e+23,284005.4415371654
1.135394800616619e+23,279423.3028566506
1.200951551137201e+23,279635.0281280536
8.629427946441612e+22,278144.2224231444
4.05629817702511e+23,285318.0114994977
1.807636560238448e+23,281567.7258791241
3.975090149492631e+23,285224.974568577
5.253690791221335e+23,286483.7674472873
2.752928627810923e+23,283526.2444069519
2.427563750559608e+23,282893.5656572473
4.325319900308603e+22,274918.2427292569
3.091839384757566e+23,284042.1276919181
4.902051060190211e+23,286179.1107279502
3.103061065652051e+23,284066.8092328155
1.936203462818258e+23,281875.1740510667
1.93740306786095e+23,281906.0132402383
1.362582370235132e+23,280258.6294654846
5.804781604801307e+22,276322.2758253056
2.453410649879207e+23,282996.2780960155
4.679698862656831e+23,285987.5203191827
1.386874694130439e+23,280329.9565236435
9.905472892179807e+22,278777.0506337166
1.618812270526161e+23,281028.2701809536
3.979705175042029e+23,285188.243785197
2.658651504744643e+23,283344.0282774317
2.400920146610016e+23,282869.7055266786
5.522561011840027e+23,286756.2745416563
1.708833827255763e+23,281299.6692325613
2.070679673536339e+23,282192.2485712135
6.857439911448237e+23,287711.5879086194
2.188094389141104e+23,282447.805990712
2.834538289779836e+23,283643.6343376309
2.699887964431632e+23,283404.1107510478
1.872587831654866e+23,281759.0094569245
2.766664856055174e+23,283535.236347173
2.443053796443849e+23,282920.0087098794
1.116683263874297e+23,279345.5107126395
1.54947992452307e+23,280827.4493014007
2.427189391401934e+23,282963.0009621053
2.972842300243126e+23,283832.2648411606
1.576444186767069e+23,280934.4633439743
2.468840838108541e+23,282987.4284729083
4.692280592759412e+23,285992.3584514348
1.898633295790865e+23,281798.1824829698
3.374501329004334e+23,284432.3012306964
1.199339532240075e+23,279646.4842294782
2.001949197132926e+23,281995.1513561805
1.720393862435759e+23,281357.1054079755
3.498254474119723e+23,284639.7805511736
1.818736790289503e+23,281599.0770468379
1.529794181107679e+23,280779.9221362532
1.354123871605684e+23,280209.6382589792
7.850555407023725e+22,277713.7516553752
3.915961670213899e+23,285091.720086976
1.123428295587284e+23,279295.7227449315
2.756827803563979e+23,283512.3227528645
3.082876426568137e+23,284023.1520163657
5.941627285250002e+22,276390.1366611483
7.617053288752633e+22,277526.7341698136
1.832968295645775e+23,281625.4387591432
1.39080586833794e+23,280369.0102321554
