0.04065812252788091,0.01406765451135336,0.0206252719703079,0.01666223696215615,0.1627071564992985,0.2585671442160535,0.0008158025018346162
0.03219832202527453,0.01780247958191123,0.01560500098220729,0.01774301277264594,0.1666334123125181,0.2529298986273475,0.001231947888299206
0.03609197816510665,0.01989850203671532,0.01371186206896272,0.02162600040110897,0.1638700547461839,0.2555955147042354,0.0001996270852477001
0.03585478974409864,0.01502709802011182,0.02092650717932408,0.01376613103471499,0.1584730201115885,0.2566621142624997,0.0005599374790873616
0.03510530138447365,0.009604852167034883,0.02395926278559418,0.01050232848052973,0.1576782011069337,0.256191775472871,0.001443257750731688
0.03520851927192067,0.01753244865728487,0.009937050238663741,0.01511835378823722,0.1643581813772807,0.2619322361986932,0.001784697388607686
0.03420293486298684,0.02103566223987312,0.01641323722371745,0.01396660027970311,0.1623271229446036,0.2526304842616404,0.0006622710887145831
0.03537637511976002,0.01970305435197416,0.0125798745629706,0.01651473061620159,0.1621798629180479,0.2598626455965861,0.0005957910652808675
0.02958848640619149,0.01548081138182005,0.01587078016934769,0.014675414316124,0.1615945679860193,0.2589791702866348,3.365182563648028e-08
0.03210493901542334,0.02283523625203015,0.01645181588580318,0.02519774348550384,0.1614098932686405,0.24917415395875,0.001100996663214708
0.02985833141294044,0.02674210150801476,0.0211295076785946,0.02101235849982345,0.162961199870555,0.2584259302239503,0.002283894834170852
0.02842799209054599,0.02159013132597823,0.0154944039309603,0.008999390682143633,0.1606597223065489,0.2642434305478751,0.00262445782034214
0.03669983205848291,0.02225516598185269,0.01423853805455472,0.02038683357018297,0.1704586183420568,0.2607010178484313,0.001135826358913591
0.03075836832801774,0.01253267192861087,0.01600764947871262,0.01656011869492258,0.1624085509273602,0.2553221579985415,0.001827976198752549
0.03191902333840475,0.01014804807167693,0.01803257364877798,0.01808449314321993,0.1673053222410297,0.2563786860617998,0.001006168780144275
0.03022609933713327,0.01695939670224916,0.01473813669069789,0.01748934160572217,0.1648459827942967,0.2562541241467144,0.0007542176006530964
0.0336996283762618,0.01510845341516446,0.0181452373960708,0.01868013051021119,0.1694451913423344,0.2629903043998459,0.0005094865185341526
0.03165160279546465,0.01810865065322537,0.01621117297705265,0.02155174627213012,0.1647045456080982,0.258611012317633,9.246474009302127e-05
